State Code,County Code,Site Number,Latitude,Longitude,Site Established Date,Site Closed Date,Address,Zip Code,State Name,County Name,City Name
8,49,1,39.944985,-105.8136,1/1/71,1/1/72,TUCKER RESTAURANT,80446,Colorado,Grand,Fraser
8,49,2,40.058591,-106.399508,1/1/71,1/1/76,105 S 2ND ST.,80459,Colorado,Grand,Not in a City
8,49,3,40.058,-106.37,8/19/15,,Kremmling,80459,Colorado,Grand,Kremmling
8,51,1,38.546935,-106.93421,8/1/71,1/1/88,201 W.  VIRGINIA AVE.,81230,Colorado,Gunnison,Gunnison
8,51,2,38.869159,-106.981712,1/24/75,1/1/82,470 6TH AVE.,81224,Colorado,Gunnison,Crested Butte
8,51,3,38.874992,-106.980323,10/1/75,1/1/84,A01 BUTTE AVE.,81224,Colorado,Gunnison,Crested Butte
8,51,4,38.867595,-106.981436,9/1/82,12/31/18,603 6th St.,81224,Colorado,Gunnison,Crested Butte
8,51,5,38.87805,-106.974698,10/1/96,7/21/05,TOWN CENTER,81224,Colorado,Gunnison,Mount Crested Butte
8,51,6,38.545833,-106.928333,9/1/00,12/31/06,221 N. WISCONSIN ST.,81230,Colorado,Gunnison,Gunnison
8,51,7,38.900392,-106.966104,7/20/05,4/1/18,19 EMMONS LOOP,81224,Colorado,Gunnison,Mount Crested Butte
8,51,8,39.09,-107.234,7/21/10,,McClure Pass,81623,Colorado,Gunnison,Not in a City
8,51,9991,38.9564,-106.9858,5/13/89,,"Gunnison National Forest, Crested Butte, CO 81224",81224,Colorado,Gunnison,Not in a City
8,55,1,37.623914,-104.781106,2/1/70,1/1/80,516 MAIN ST,81089,Colorado,Huerfano,Walsenburg
8,57,1,40.731084,-106.277289,10/1/75,1/1/78,910 4TH ST.,80480,Colorado,Jackson,Walden
8,57,2,40.72914,-106.299789,10/19/77,1/1/79,312  5TH ST.,80480,Colorado,Jackson,Not in a City
8,57,3,40.882222,-106.306111,10/11/11,12/31/15,"Walden, Colorado - Chandler Ranch",80480,Colorado,Jackson,Not in a City
8,57,9000,40.5383,-106.6766,7/30/94,,Mount Zirkel Wilderness,80430,Colorado,Jackson,Not in a City
8,59,1,39.799431,-105.082207,1/1/67,1/1/84,7622 GRANDVIEW AVE,80002,Colorado,Jefferson,Arvada
8,59,2,39.800333,-105.099973,1/1/73,,9101 W. 57TH AVE.,80002,Colorado,Jefferson,Arvada
8,59,3,39.803043,-105.087762,10/1/76,12/31/98,8101 RALSTON RD,80002,Colorado,Jefferson,Arvada
8,59,4,39.586932,-105.134154,6/14/89,9/30/93,7227 S. SIMMS ST.,80127,Colorado,Jefferson,Littleton
8,59,5,39.638781,-105.13948,8/16/91,,12400 W. HWY 285,80465,Colorado,Jefferson,Lakewood
8,59,6,39.912799,-105.188587,6/1/92,,16600 W COLO #128,80021,Colorado,Jefferson,Not in a City
8,59,7,39.904153,-105.16582,6/1/92,12/15/05,11501 INDIANA ST.,80002,Colorado,Jefferson,Arvada
8,59,8,39.87639,-105.165611,6/1/92,,9901 INDIANA ST.,80007,Colorado,Jefferson,Arvada
8,59,9,39.86193,-105.203599,1/1/95,12/6/05,18000 W. HIGHWAY 72,80002,Colorado,Jefferson,Arvada
8,59,10,39.899708,-105.240823,1/1/95,12/28/05,11190 N. HIGHWAY 93,80403,Colorado,Jefferson,Golden
8,59,11,39.743724,-105.177989,6/1/94,,2054 QUAKER ST.,80401,Colorado,Jefferson,Applewood
8,59,12,39.726575,-105.246799,3/29/04,10/1/04,636 LOOKOUT MOUNTAIN RD,80401,Colorado,Jefferson,Golden
8,59,13,39.541515,-105.29841,5/1/09,,26137 Conifer Road,80433,Colorado,Jefferson,Aspen Park
8,59,600,39.81832,-105.213877,7/1/93,9/30/93,18602 W. 66TH AVE.,80401,Colorado,Jefferson,Arvada
8,59,601,39.741931,-105.179154,6/1/93,10/31/93,2054 QUAKER ST.,80401,Colorado,Jefferson,Golden
8,59,1001,39.753324,-105.061131,1/1/69,1/1/80,5901 W.  25TH AVE.,80214,Colorado,Jefferson,Edgewater
8,59,1002,39.71582,-105.112485,10/1/79,1/1/82,DFC GATE 1 TRAILER LOCATED SW OF GUARD,80403,Colorado,Jefferson,Lakewood
8,59,2001,39.757765,-105.223322,2/1/67,4/16/97,911 10TH ST.,80401,Colorado,Jefferson,Golden
8,59,3001,39.890542,-105.191932,2/1/69,12/31/87,AEC PLT 1/2 MI E OF COLO 93,80403,Colorado,Jefferson,Golden
8,59,4001,39.711931,-105.108319,1/1/64,1/1/90,260 S.  KIPLING ST.,80226,Colorado,Jefferson,Lakewood
8,65,1,39.247768,-106.291968,9/1/81,12/31/06,510 HARRISON AVE.,80461,Colorado,Lake,Leadville
8,67,1,37.097795,-108.180091,4/1/71,1/1/78,GILLEN DAIRY CO,81326,Colorado,La Plata,Not in a City
8,67,2,37.097222,-108.176188,4/1/76,1/1/82,RED MESA,81326,Colorado,La Plata,Not in a city
8,67,3,37.27528,-107.877566,1/1/65,1/1/88,1012 2ND AVE,81301,Colorado,La Plata,Durango
8,67,4,37.277798,-107.880928,9/1/85,,1235 CAMINO DEL RIO,81301,Colorado,La Plata,Durango
8,67,5,37.266113,-107.876733,6/1/92,7/8/92,308 3RD AVE.,81301,Colorado,La Plata,Durango
8,67,6,37.269169,-107.881178,6/1/92,7/8/92,405 3RD AVE,81301,Colorado,La Plata,Durango
8,67,7,37.266453,-107.880777,9/1/96,9/30/03,277 3RD AVE.,81301,Colorado,La Plata,Durango
8,67,8,37.267684,-107.874589,10/17/97,7/1/04,623 E. 5TH AVE.,81301,Colorado,La Plata,Durango
8,67,9,37.218674,-107.851598,10/30/03,4/6/05,1455 S. CAMINO DEL RIO,81301,Colorado,La Plata,Durango
8,67,10,37.308191,-107.845615,10/30/03,4/18/06,177 CUTLER DR.,81301,Colorado,La Plata,Durango
8,67,11,37.229524,-107.826708,7/1/04,12/31/06,56 DAVIDSON RD,81301,Colorado,La Plata,Durango
8,67,600,37.271112,-108.000626,8/23/85,3/31/87,DURANGO H2S STUDY,81301,Colorado,La Plata,Not in a city
8,67,1001,37.274742,-107.878951,3/1/87,12/31/06,1060 E. 2ND AVE.,81301,Colorado,La Plata,Durango
8,67,1003,37.14167,-107.676726,1/1/76,12/31/80,IGNACIO,81137,Colorado,La Plata,Ignacio
8,67,1004,37.30389,-107.484167,1/1/04,,Weminuche Wilderness Area - Shamrock Station,81122,Colorado,La Plata,Not in a City
8,67,5501,37.122872,-107.862514,8/21/09,,75 County Road 218,81303,Colorado,La Plata,Not in a City
8,67,7001,37.13678,-107.62863,12/1/81,,1 MI. NE OF IGNACIO ON COUNTY RD. 517,81137,Colorado,La Plata,Not in a City
8,67,7002,37.096389,-108.183966,9/1/82,10/1/95,687 COUNTY ROAD 104,,Colorado,La Plata,Not in a City
8,67,7003,37.10258,-107.870219,4/1/97,,7571 HWY. 5505,81303,Colorado,La Plata,Not in a City
8,67,9000,37.3038,-107.4842,1/1/04,,SHAMROCK MINE IMPROVE SITE,81122,Colorado,La Plata,Not in a City
8,69,1,40.58365,-105.080162,1/1/65,12/31/01,200 W. OAK ST.,80521,Colorado,Larimer,Fort Collins
8,69,2,40.56637,-105.076972,8/1/75,12/31/76,1634 S. COLLEGE AVE.,80525,Colorado,Larimer,Fort Collins
8,69,3,40.484426,-104.99419,8/1/75,12/31/76,7301 S.W. FRONTAGE RD,80528,Colorado,Larimer,Not in a City
8,69,4,40.536648,-105.053082,4/1/78,1/1/80,3800 S. COUNTY RD 13,80525,Colorado,Larimer,Fort Collins
8,69,5,40.566371,-105.075256,1/1/79,1/1/84,1638 S. REMINGTON ST.,80525,Colorado,Larimer,Fort Collins
8,69,6,40.829,-105.752,6/8/15,,Deadman,80545,Colorado,Larimer,Not in a City
8,69,7,40.27813,-105.54564,10/1/86,,ROCKY MOUNTAIN NP,80517,Colorado,Larimer,Not in a City
8,69,8,40.627482,-105.138036,4/30/92,6/7/94,2817 OVERLAND TRAIL,80521,Colorado,Larimer,Laporte
8,69,9,40.571288,-105.079693,12/1/98,,251 EDISON DR.,80523,Colorado,Larimer,Fort Collins
8,69,10,40.526426,-105.077279,11/20/02,6/27/07,4407 S. COLLEGE AVE.,80525,Colorado,Larimer,Fort Collins
8,69,11,40.592543,-105.141122,5/12/06,,3416 LA PORTE AVE.,80521,Colorado,Larimer,Fort Collins
8,69,12,40.642103,-105.275029,5/14/09,6/30/13,11835 Rist Canyon Road,80512,Colorado,Larimer,Not in a City
8,69,13,40.829,-105.752,6/8/15,,Deadman,80545,Colorado,Larimer,Not in a City
8,69,14,40.829,-105.752,6/8/15,,Deadman,80545,Colorado,Larimer,Not in a City
8,69,600,40.598593,-105.083312,11/1/87,12/31/91,111 E. DRAKE RD,80525,Colorado,Larimer,Fort Collins
8,69,1001,40.377762,-105.52361,1/1/69,12/31/85, 211 E ELKHORN AVE.,80517,Colorado,Larimer,Estes Park
8,69,1002,40.626924,-105.144196,2/1/69,1/1/76,14TH & OVERLAND RD,80535,Colorado,Larimer,Laporte
8,69,1003,40.377762,-105.520276,9/1/75,1/1/88,170 MCGREGOR AVE.,80517,Colorado,Larimer,Estes Park
8,69,1004,40.57747,-105.07892,12/1/80,,708 S. Mason St.,80523,Colorado,Larimer,Fort Collins
8,69,2001,40.398872,-105.071414,1/1/64,1/1/75,410 E 5TH ST.,80537,Colorado,Larimer,Loveland
8,69,2002,40.395816,-105.074147,9/1/75,1/1/88,400 CLEVELAND AVE.,80537,Colorado,Larimer,Loveland
8,69,9000,40.362381,-105.564396,3/2/88,,Rocky Mountain NP HQ,80517,Colorado,Larimer,Not in a City
8,69,9001,40.278282,-105.546295,9/19/90,,Rocky Mountain NP,80517,Colorado,Larimer,Not in a City
8,69,9991,40.2778,-105.5453,6/26/01,,"Rocky Mountain National Park, Estes Park, CO 80517",80517,Colorado,Larimer,Not in a City
8,71,1,37.170034,-104.508317,1/1/65,1/1/75,104 MAIN ST.,81082,Colorado,Las Animas,Trinidad
8,71,2,37.169463,-104.50693,6/1/75,1/1/86,235 CONVENT ST,81082,Colorado,Las Animas,Trinidad
8,73,1,39.269431,-103.687729,10/3/81,8/12/92,874 F ST.,80828,Colorado,Lincoln,Limon
8,75,1,40.621375,-103.20882,1/1/65,8/12/92,208 S. 3RD ST.,80751,Colorado,Logan,Sterling
8,75,5002,40.948706,-103.219075,6/1/09,9/30/09,NEAR_COUNTY_ROADS_37_AND_72,80747,Colorado,Logan,Not in a City
8,77,1,39.16137,-108.735377,1/1/69,1/8/98,100 W PABOR ST.,81521,Colorado,Mesa,Fruita
8,77,2,39.162758,-108.302584,4/4/69,12/31/85,ISLAND LAKES PARK HWY 6 & I 70,81630,Colorado,Mesa,De Beque
8,77,3,39.0916,-108.563775,1/1/64,,515 PATTERSON RD.,81501,Colorado,Mesa,Grand Junction
8,77,4,39.068593,-108.563732,1/1/69,1/1/70,255 5TH ST.,81501,Colorado,Mesa,Grand Junction
8,77,5,39.110259,-108.349808,6/1/81,1/1/87,175 E 3RD ST.,81630,Colorado,Mesa,Palisade
8,77,6,39.041649,-108.517619,1/1/69,1/1/70,2888 B1/2 RD,81503,Colorado,Mesa,Orchard Mesa
8,77,7,39.066926,-108.561787,1/1/69,1/1/71,634 MAIN ST.,81501,Colorado,Mesa,Grand Junction
8,77,8,39.048871,-108.530675,1/1/69,1/1/70,2736 C ROAD,81503,Colorado,Mesa,Orchard Mesa
8,77,9,39.067204,-108.565398,1/1/70,9/1/74,4TH & MAIN STS,81501,Colorado,Mesa,Grand Junction
8,77,10,39.068593,-108.563982,7/1/70,4/28/99,225 5TH ST.,81501,Colorado,Mesa,Grand Junction
8,77,11,39.07887,-108.554816,7/1/77,1/1/88,1235 NORTH AVE.,81501,Colorado,Mesa,Grand Junction
8,77,12,39.09137,-108.58065,3/1/79,1/1/82,528 25 1/2 RD,81501,Colorado,Mesa,Grand Junction
8,77,13,39.079703,-108.57815,2/1/81,1/1/88,711 INDEPENDENT AVE,81505,Colorado,Mesa,Grand Junction
8,77,14,39.07713,-108.55201,7/29/91,12/31/03,Aprox 1245 12TH ST.,81501,Colorado,Mesa,Grand Junction
8,77,15,39.116925,-108.730933,1/1/92,7/1/92,ENTRANCE TO COLORADO NATIONAL MONUMENT,81521,Colorado,Mesa,Fruita
8,77,16,39.058871,-108.555093,5/7/01,4/30/02,924 FOURTH AVE.,81501,Colorado,Mesa,Grand Junction
8,77,17,39.063798,-108.561173,2/6/02,,650 SOUTH AVE.,81501,Colorado,Mesa,Grand Junction
8,77,18,39.064289,-108.56155,1/15/04,,645 1/4 PITKIN AVE.,81501,Colorado,Mesa,Grand Junction
8,77,19,39.062514,-108.457382,10/1/06,3/13/15,US HIGHWAY 141 & D ROAD,81526,Colorado,Mesa,Clifton
8,77,20,39.130575,-108.313835,5/30/08,,865 Rapid Creek Rd.,81526,Colorado,Mesa,Palisade
8,77,21,38.93,-108.23,6/19/09,,Grand Mesa,81643,Colorado,Mesa,Not in a City
8,77,22,39.34,-107.71,5/27/09,,Silt-Collbran,81624,Colorado,Mesa,Not in a City
8,77,600,39.10637,-108.740099,1/1/86,1/21/97,COLORADO NM,81527,Colorado,Mesa,Not in a City
8,77,1001,39.1067,-108.7411,6/6/06,9/30/12,Colorado National Monument,81522,Colorado,Mesa,Not in a City
8,77,1004,39.100814,-108.739266,1/1/86,12/31/86,NEAR SEWAGE PLANT,,Colorado,Mesa,Not in a city
8,81,1,40.513027,-107.546177,1/1/71,1/1/88,247 Hwy 40 - COURTHOUSE,81625,Colorado,Moffat,Craig
8,81,2,40.506946,-107.891109,8/16/11,1/7/15,17820 County Road 17,81625,Colorado,Moffat,Not in a City
8,81,3,40.329253,-108.49424,8/1/15,,33902 US Hwy. 40,81633,Colorado,Moffat,Not in a City
8,83,1,37.338605,-108.601205,7/1/70,12/31/83,925 S.  BROADWAY,81321,Colorado,Montezuma,Cortez
8,83,2,37.362772,-108.575926,7/1/77,1/1/85,2 MILES NORTHWEST OF CORTEZ,81321,Colorado,Montezuma,Cortez
8,83,3,37.279995,-108.4612,4/1/71,12/31/83,FIRE LOOKOUT STATION,81328,Colorado,Montezuma,Mesa Verde National Park
8,83,4,37.173329,-108.475643,2/1/80,12/31/83,FIRE LOOKOUT STATION PARK POINT,81328,Colorado,Montezuma,Mesa Verde National Park
8,83,5,37.203607,-108.492588,1/1/82,12/12/96,MESA VERDE NA'TL PK.,81328,Colorado,Montezuma,Mesa Verde National Park
8,83,6,37.350054,-108.592334,6/10/08,,106 W. North Street,81321,Colorado,Montezuma,Cortez
8,83,101,37.1984,-108.49046,3/5/88,,"MESA VERDE NATIONAL PARK, COLORADO",81328,Colorado,Montezuma,Not in a City
8,83,1001,0,0,3/1/60,12/31/68,MESA VERDE NATIONAL PARK,,Colorado,Montezuma,Mesa Verde National Park
8,83,1002,37.204735,-108.49149,1/1/66,12/31/77,MESA VERDE NAT'L PARK,81328,Colorado,Montezuma,Not in a City
8,83,1003,37.201956,-108.72622,4/1/71,1/1/73,POLICE BUILDING,81334,Colorado,Montezuma,Towaoc
8,83,1004,37.19779,-108.71372,4/1/76,1/1/80,TOWAOC,81334,Colorado,Montezuma,Not in a City
8,83,2002,37.029737,-108.74233,4/1/71,12/31/73,MANCOS CREEK TRADING POST,81334,Colorado,Montezuma,Not in a City
8,83,9000,37.198413,-108.491357,3/5/88,,Mesa Verde NP,81328,Colorado,Montezuma,Not in a City
8,85,1,38.477765,-107.876451,1/1/67,12/31/81,38 S UNCOMPAGHRE AVE.,,Colorado,Montrose,Montrose
8,85,2,38.476654,-107.872285,10/1/81,12/31/88,441 S UNCOMPAGHRE AVE.,81401,Colorado,Montrose,Montrose
8,85,3,38.475734,-107.875837,11/1/95,4/23/02,125 S. TOWNEND AVE.,81401,Colorado,Montrose,Montrose
8,85,4,38.606032,-107.982911,1/17/97,9/6/01,327 4TH ST.,81425,Colorado,Montrose,Olathe
8,85,5,38.342743,-108.99495,2/18/16,,7250 County Road 5,81411,Colorado,Montrose,Not in a City
8,87,1,40.257202,-103.623559,11/1/75,12/31/85,300 CLAYTON ST.,80723,Colorado,Morgan,Brush
8,87,1001,40.249424,-103.811062,12/1/77,12/31/86,220 KIOWA AVE.,80701,Colorado,Morgan,Fort Morgan
8,87,5001,40.388466,-103.500573,5/16/09,9/30/09,HIGH_PLAINS_ ENERGY_ SITE,80750,Colorado,Morgan,Not in a City
8,89,1,37.986398,-103.545499,1/1/68,1/1/86,250 COLORADO AVE.,81067,Colorado,Otero,La Junta
8,89,1001,38.0528,-103.72191,1/1/68,1/1/80,207 N MAIN ST,81067,Colorado,Otero,Rocky Ford
8,93,1,39.417,-105.755,3/22/07,,Kenosha Pass,80421,Colorado,Park,Not in a City
8,93,2,39.240278,-105.983056,4/6/15,2/27/18,"Fairplay, Colorado",80440,Colorado,Park,Not in a City
8,97,1,39.192765,-106.823095,1/1/71,7/1/90,130 GALENA ST.,81611,Colorado,Pitkin,Aspen
8,97,2,39.154,-106.821,7/17/93,,Ajax Mountain,81611,Colorado,Pitkin,Not in a City
8,97,3,39.19832,-106.834484,1/16/88,4/22/92,204 S. GALENA,81611,Colorado,Pitkin,Aspen
8,97,4,39.190718,-106.818895,4/1/92,12/31/02,420 E. MAIN  ST.,81611,Colorado,Pitkin,Aspen
8,97,5,39.189709,-106.81865,8/1/92,10/24/96,420 E. HOPKINS AVE.,81611,Colorado,Pitkin,Aspen
8,97,6,39.19104,-106.818864,5/22/02,8/26/14,120 Mill St.,81611,Colorado,Pitkin,Aspen
8,97,7,39.196,-106.836,1/1/10,,585 CEMETERY LANE,81611,Colorado,Pitkin,Aspen
8,97,8,39.19296,-106.82323,1/15/15,,215 N. Garmisch,81611,Colorado,Pitkin,Aspen
8,97,603,39.196654,-106.834762,6/1/81,12/31/83,422 CEMETERY LANE,81611,Colorado,Pitkin,Aspen
8,97,605,39.206747,-106.951768,7/1/82,1/1/92,16 KERNS,81611,Colorado,Pitkin,Basalt
8,97,616,39.194154,-106.814483,5/1/82,12/31/89,157 Smuggler Mountain Rd,81611,Colorado,Pitkin,Aspen
8,97,617,39.36554,-106.984211,6/1/82,2/1/87,501 CAPITOL CREEK,81611,Colorado,Pitkin,Not in a City
8,97,618,39.14193,-107.270884,4/1/83,12/31/88,373 REDSTONE BLVD.,81623,Colorado,Pitkin,Not in a city
8,97,619,39.192209,-106.835873,9/1/86,4/30/87,ASPEN CITY BUILDING,81611,Colorado,Pitkin,Aspen
8,97,620,39.209153,-106.944488,4/1/87,7/31/94,ASPEN SNOWMASS,81611,Colorado,Pitkin,Aspen
8,97,622,39.193043,-106.835595,11/1/88,12/31/00,585 CEMETARY LANE,81611,Colorado,Pitkin,Aspen
8,97,1605,39.356374,-106.985322,6/1/81,12/31/91,16 KERNS,81621,Colorado,Pitkin,Basalt
8,97,9000,39.15359,-106.821524,7/17/93,,White River NF,81611,Colorado,Pitkin,Not in a City
8,99,1,38.090949,-102.613912,8/1/75,12/31/12,100 N. 2ND AVE.,81052,Colorado,Prowers,Lamar
8,99,2,38.084688,-102.618641,12/1/76,,104 E. PARMENTER ST.,81052,Colorado,Prowers,Lamar
8,99,3,38.113792,-102.626181,3/26/05,,7100 U.S. HIGHWAY 50,81052,Colorado,Prowers,Lamar
8,99,4,38.08613,-102.605495,3/19/04,9/30/04,415 CAMINO DE SANTA FE,81052,Colorado,Prowers,Lamar
8,99,5,38.089548,-102.69608,3/19/04,9/30/04,3445 W. ROAD HH,81052,Colorado,Prowers,Lamar
8,101,1,38.266392,-104.61053,1/1/63,7/31/98,151 CENTRAL MAIN PUEBLO HEALTH DEPT.,81003,Colorado,Pueblo,Pueblo
8,101,2,38.249459,-104.643884,1/1/64,1/1/69,PRAIRIE ST. & SUMMIT AVE.,81005,Colorado,Pueblo,Pueblo
8,101,3,38.245836,-104.615252,1/1/64,1/1/86,1201 E.  Evans Ave.,81004,Colorado,Pueblo,Pueblo
8,101,4,38.293347,-104.59166,1/1/64,1/1/69,1595 BONFORT BLVD,81001,Colorado,Pueblo,Pueblo
8,101,5,38.291014,-104.62355,1/1/65,1/1/69,24TH ST & 6TH AVE.,81003,Colorado,Pueblo,Pueblo
8,101,6,38.273348,-104.606661,1/1/65,1/1/68,7TH ST & SANTA FE AVE,81003,Colorado,Pueblo,Pueblo
8,101,7,38.253614,-104.623863,3/1/77,7/1/90,SCHOOL DISTRICT 60 MAINTENANCE BUILDING,81003,Colorado,Pueblo,Pueblo
8,101,8,38.30278,-104.62803,5/1/80,8/1/90,1598 Watts Place,81008,Colorado,Pueblo,Pueblo
8,101,10,38.280835,-104.499693,4/1/82,7/1/90,491 Skyway Street,81001,Colorado,Pueblo,Pueblo
8,101,11,38.281947,-104.733033,8/1/79,1/28/85,400 W 17TH AVE.,81003,Colorado,Pueblo,Pueblo
8,101,12,38.263058,-104.612133,7/10/98,6/27/09,211 D ST.,81003,Colorado,Pueblo,Pueblo
8,101,13,38.23889,-104.58434,5/13/02,1/7/03,1411 SANTA ROSA,81006,Colorado,Pueblo,Pueblo
8,101,14,38.244167,-104.606241,9/1/02,1/7/03,1141 SANTA FE AVE.,81003,Colorado,Pueblo,Pueblo
8,101,15,38.276099,-104.597613,6/24/09,,925 N. GLENDALE AVE.,81001,Colorado,Pueblo,Pueblo
8,101,609,38.200004,-104.617198,8/3/79,1/1/83,400 W. 17TH AVE.,81003,Colorado,Pueblo,Pueblo
8,101,611,38.204171,-104.625531,2/1/80,1/1/86,SOUTH DUMP ON HWY COLO #76,81003,Colorado,Pueblo,Pueblo
8,101,5004,38.345347,-104.691145,6/1/09,9/30/09,EAST_DESERT_COVE_DRIVE,81007,Colorado,Pueblo,Pueblo West
8,103,1,40.035529,-107.91313,9/10/71,1/1/86,RBOSC - TRACT C-A SITE #1,81641,Colorado,Rio Blanco,Meeker
8,103,2,40.08942,-108.787051,7/1/70,1/1/81,RBOSC - TRACT C-A SITE #2,81648,Colorado,Rio Blanco,Rangely
8,103,3,39.841084,-108.390924,9/10/71,12/31/85,RBOSC - TRACT C-A SITE 3,81648,Colorado,Rio Blanco,Meeker
8,103,4,40.084421,-108.790106,2/1/75,1/1/88,RBOSC - TRACT C-A SITE #4,81648,Colorado,Rio Blanco,Rangely
8,103,5,40.038889,-107.8475,1/8/10,,"Meeker, Colorado Plant Science Building",81641,Colorado,Rio Blanco,Not in a City
8,103,6,40.086944,-108.761389,8/7/10,,"Rangely Colorado, Golf Course",81648,Colorado,Rio Blanco,Rangely
8,103,20,39.836084,-108.21984,1/1/74,1/1/77,AB20  TRAILER SITE 020,81650,Colorado,Rio Blanco,Not in a City
8,103,21,39.868861,-108.287343,1/1/74,1/1/77,AB21  TRAILER SITE 021,81650,Colorado,Rio Blanco,Not in a City
8,103,22,39.818862,-108.152893,1/1/74,1/1/77,AB22  TRAILER SITE 022,81650,Colorado,Rio Blanco,Not in a City
8,103,23,39.795806,-108.215117,1/1/74,1/1/77,AB23  TRAILER SITE 023,81650,Colorado,Rio Blanco,Not in a City
8,103,24,39.813584,-108.206784,1/1/74,1/1/77,AB24  TRAILER SITE 024,81650,Colorado,Rio Blanco,Not in a City
8,103,9000,39.9153,-107.6345,10/27/11,,"Buford, CO",81641,Colorado,Rio Blanco,Not in a City
8,107,1,40.484138,-107.021476,1/1/71,8/1/78,HAYDEN PUMP STATION,80487,Colorado,Routt,Not in a City
8,107,2,40.485805,-106.832859,1/1/71,7/1/74,HUNT BUILDING,80487,Colorado,Routt,Steamboat Springs
8,107,3,40.485201,-106.831625,9/1/75,,136 6TH ST.,80487,Colorado,Routt,Steamboat Springs
8,107,4,40.493303,-107.261483,9/1/75,1/1/79,465 W. JEFFERSON  AVE.,81639,Colorado,Routt,Hayden
8,107,5,40.488033,-106.836994,7/1/81,10/1/86, 929 LINCOLN AVE.,80487,Colorado,Routt,Steamboat Springs
8,107,6,40.454145,-106.803382,10/1/85,10/1/91,2400 APRES SKI WAY,80487,Colorado,Routt,Steamboat Springs
8,107,7,40.489144,-106.831716,10/1/90,9/1/96,325 7TH AVE.,80487,Colorado,Routt,Steamboat Springs
8,107,8,40.488033,-106.836438,10/1/90,,137 10TH ST.,80487,Colorado,Routt,Steamboat Springs
8,107,9,40.505532,-106.903384,1/1/92,7/31/92,4092 Steamboat Parkway,80487,Colorado,Routt,Steamboat Springs
8,107,9000,40.444973,-106.740634,12/1/93,2/26/00,Storm Peak,80487,Colorado,Routt,Not in a City
8,111,9000,37.659409,-107.800541,3/2/88,,Weminuche Wilderness,81433,Colorado,San Juan,Not in a City
8,113,1,37.937494,-107.813119,3/1/76,7/1/90,231 COLORADO AVE.,81435,Colorado,San Miguel,Telluride
8,113,2,37.94055,-107.856731,11/1/85,12/31/89,Mtn Village Rd.,81435,Colorado,San Miguel,Telluride
8,113,3,37.946382,-107.878676,12/1/85,12/31/86,SOCIETY TURN AT SR #145,81435,Colorado,San Miguel,Telluride
8,113,4,37.937872,-107.813061,3/1/90,,333 W. COLORADO AVE.,81435,Colorado,San Miguel,Telluride
8,113,5,37.939161,-107.82423,2/1/93,8/17/03,COONSKIN PK LOT,81435,Colorado,San Miguel,Telluride
8,113,6,37.949473,-107.873035,12/7/02,6/18/03,COLO. HWY. 145,81435,Colorado,San Miguel,Telluride
8,113,7,38.007,-108.413,6/25/10,,Miramonte Reservoir,81423,Colorado,San Miguel,Not in a City
8,113,8,38.132,-108.285,3/31/11,,Norwood,81423,Colorado,San Miguel,Norwood
8,117,2,39.491461,-106.047325,4/1/92,6/2/12,501 N. PARK AVE.,80424,Colorado,Summit,Breckenridge
8,117,3,39.629878,-106.074403,10/1/93,9/15/00,151 4TH ST.,80498,Colorado,Summit,Silverthorne
8,117,4,39.634722,-106.072222,9/1/00,3/31/02,430 RAINBOW DRIVE,80435,Colorado,Summit,Silverthorne
8,119,1,38.744827,-105.175405,10/1/94,12/31/06,151 Bennet Ave.,80813,Colorado,Teller,Cripple Creek
8,119,2,38.744433,-105.17887,1/1/98,12/21/06,S. 2ND ST & WARREN AVE.,80816,Colorado,Teller,Cripple Creek
8,119,3,39.101,-105.093,6/9/08,,Manitou Experimental Forest,80863,Colorado,Teller,Not in a City
8,119,6012,38.935824,-105.177487,1/1/88,,9732 W HWY 24,80814,Colorado,Teller,Not in a city
8,123,1,40.426373,-104.692791,1/1/65,12/31/67, 7TH ST & 9TH AVE.,80631,Colorado,Weld,Greeley
8,123,2,40.401929,-104.715848,1/1/67,1/1/70,23RD AVE. & RESERVOIR RD,80634,Colorado,Weld,Greeley
8,123,3,40.42637,-104.693853,1/1/68,1/1/87,974 6th St.,80631,Colorado,Weld,Greeley
8,123,4,40.421928,-104.677513,2/1/70,4/1/77,1ST AVE & 10TH ST,80631,Colorado,Weld,Greeley
8,123,5,40.41637,-104.70691,12/1/76,1/1/86,1516 16TH AVE.,80631,Colorado,Weld,Greeley
8,123,6,40.414877,-104.70693,4/1/67,,1516 HOSPITAL RD.,80631,Colorado,Weld,Greeley
8,123,7,40.41637,-104.692742,11/1/81,5/24/02,811 15TH ST.,80631,Colorado,Weld,Greeley
8,123,8,40.209387,-104.82405,12/1/98,,1004 MAIN ST.,80651,Colorado,Weld,Platteville
8,123,9,40.386368,-104.73744,6/5/02,,3101 35TH AVE.,80620,Colorado,Weld,Greeley
8,123,10,40.423432,-104.69479,12/11/03,6/25/15,905 10TH AVE.,80631,Colorado,Weld,Greeley
8,123,11,40.65,-104.33,5/13/11,,Briggsdale,80611,Colorado,Weld,Not in a City
8,123,12,40.813,-104.036,3/2/13,,Pawnee Buttes,80729,Colorado,Weld,Not in a City
8,123,1001,40.083039,-104.811638,1/1/69,5/1/88,330 PARK AVE.,80621,Colorado,Weld,Fort Lupton (Lupton)
